state,date,ML,Low_90,High_90,Low_50,High_50,cases
Delaware,2020-03-25,2.5,1.51,3.5,2.13,2.95,119
Delaware,2020-03-26,2.35,1.44,3.31,2.0100000000000002,2.7800000000000002,143
Delaware,2020-03-27,2.22,1.36,3.13,1.9100000000000001,2.64,165
Delaware,2020-03-28,2.18,1.36,3.04,1.87,2.56,214
Delaware,2020-03-29,2.17,1.3900000000000001,2.99,1.8900000000000001,2.5500000000000003,232
Delaware,2020-03-30,2.0300000000000002,1.27,2.79,1.78,2.41,264
Delaware,2020-03-31,1.95,1.22,2.68,1.67,2.27,319
Delaware,2020-04-01,2.0300000000000002,1.33,2.73,1.8,2.38,368
Delaware,2020-04-02,2.08,1.44,2.7800000000000002,1.85,2.4,393
Delaware,2020-04-03,2.17,1.57,2.84,1.94,2.46,450
Delaware,2020-04-04,2.2,1.62,2.81,1.99,2.48,593
Delaware,2020-04-05,2.24,1.7,2.82,2.04,2.5,673
Delaware,2020-04-06,2.14,1.61,2.66,1.98,2.42,783
Delaware,2020-04-07,1.97,1.49,2.5,1.81,2.23,928
Delaware,2020-04-08,1.77,1.29,2.2600000000000002,1.59,1.99,1116
Delaware,2020-04-09,1.62,1.1500000000000001,2.1,1.44,1.83,1209
Delaware,2020-04-10,1.49,1.04,1.98,1.34,1.73,1326
Delaware,2020-04-11,1.4000000000000001,0.9400000000000001,1.87,1.26,1.6500000000000001,1479
Delaware,2020-04-12,1.29,0.84,1.77,1.11,1.49,1625
Delaware,2020-04-13,1.19,0.74,1.67,1.01,1.3900000000000001,1761
Delaware,2020-04-14,1.16,0.71,1.6400000000000001,0.97,1.35,1926
Delaware,2020-04-15,1.17,0.72,1.6500000000000001,0.98,1.36,2014
Delaware,2020-04-16,1.12,0.68,1.61,0.9400000000000001,1.32,2075
Delaware,2020-04-17,1.17,0.73,1.6600000000000001,1.0,1.3800000000000001,2323
Delaware,2020-04-18,1.18,0.73,1.6500000000000001,1.02,1.4000000000000001,2538
Delaware,2020-04-19,1.18,0.73,1.6400000000000001,1.03,1.41,2538
Delaware,2020-04-20,1.19,0.76,1.67,1.01,1.3800000000000001,2745
Delaware,2020-04-21,1.1300000000000001,0.7000000000000001,1.6,0.97,1.34,2931
District of Columbia,2020-03-07,4.0,1.58,8.290000000000001,2.83,5.57,1
District of Columbia,2020-03-08,4.25,1.81,8.120000000000001,3.18,5.8100000000000005,1
District of Columbia,2020-03-09,3.7600000000000002,1.6,6.72,2.89,5.04,4
District of Columbia,2020-03-10,3.46,1.52,6.05,2.66,4.5600000000000005,4
District of Columbia,2020-03-11,3.24,1.46,5.62,2.48,4.22,10
District of Columbia,2020-03-12,3.08,1.4000000000000001,5.3,2.38,4.01,10
District of Columbia,2020-03-13,2.94,1.31,5.01,2.31,3.86,10
District of Columbia,2020-03-14,3.0100000000000002,1.3900000000000001,5.0200000000000005,2.39,3.91,16
District of Columbia,2020-03-15,3.0100000000000002,1.3900000000000001,4.87,2.35,3.8000000000000003,17
District of Columbia,2020-03-16,2.96,1.43,4.73,2.3000000000000003,3.67,22
District of Columbia,2020-03-17,3.02,1.55,4.69,2.4,3.7,31
District of Columbia,2020-03-18,2.98,1.6,4.53,2.42,3.63,36
District of Columbia,2020-03-19,2.89,1.59,4.3,2.39,3.5100000000000002,39
District of Columbia,2020-03-20,2.85,1.6400000000000001,4.15,2.42,3.46,71
District of Columbia,2020-03-21,2.69,1.59,3.91,2.3000000000000003,3.2600000000000002,77
District of Columbia,2020-03-22,2.67,1.62,3.77,2.3000000000000003,3.19,98
District of Columbia,2020-03-23,2.6,1.61,3.6,2.23,3.0500000000000003,116
District of Columbia,2020-03-24,2.54,1.6500000000000001,3.5,2.2,2.96,137
District of Columbia,2020-03-25,2.46,1.6300000000000001,3.35,2.17,2.88,183
District of Columbia,2020-03-26,2.33,1.55,3.16,2.0300000000000002,2.69,231
District of Columbia,2020-03-27,2.18,1.45,2.97,1.93,2.56,267
District of Columbia,2020-03-28,2.11,1.4000000000000001,2.84,1.83,2.42,304
District of Columbia,2020-03-29,2.09,1.4000000000000001,2.77,1.86,2.43,342
District of Columbia,2020-03-30,2.09,1.46,2.77,1.87,2.41,401
District of Columbia,2020-03-31,2.1,1.49,2.73,1.87,2.38,495
District of Columbia,2020-04-01,2.09,1.52,2.7,1.9000000000000001,2.39,586
District of Columbia,2020-04-02,2.0,1.47,2.6,1.78,2.24,653
District of Columbia,2020-04-03,1.8900000000000001,1.37,2.45,1.72,2.17,757
District of Columbia,2020-04-04,1.76,1.27,2.32,1.58,2.0100000000000002,902
District of Columbia,2020-04-05,1.75,1.26,2.2800000000000002,1.57,1.99,998
District of Columbia,2020-04-06,1.67,1.19,2.18,1.5,1.9100000000000001,1097
District of Columbia,2020-04-07,1.59,1.12,2.09,1.42,1.82,1211
District of Columbia,2020-04-08,1.49,1.01,1.96,1.3,1.69,1440
District of Columbia,2020-04-09,1.37,0.9,1.84,1.21,1.6,1523
District of Columbia,2020-04-10,1.19,0.73,1.67,1.03,1.42,1660
District of Columbia,2020-04-11,1.04,0.59,1.54,0.87,1.26,1778
District of Columbia,2020-04-12,0.93,0.46,1.42,0.77,1.17,1875
District of Columbia,2020-04-13,0.98,0.52,1.5,0.8,1.2,1955
District of Columbia,2020-04-14,1.04,0.5700000000000001,1.55,0.84,1.24,2058
District of Columbia,2020-04-15,1.18,0.72,1.7,1.01,1.41,2197
District of Columbia,2020-04-16,1.28,0.81,1.77,1.12,1.52,2350
District of Columbia,2020-04-17,1.29,0.8200000000000001,1.76,1.1300000000000001,1.52,2476
District of Columbia,2020-04-18,1.28,0.8300000000000001,1.76,1.1,1.48,2666
District of Columbia,2020-04-19,1.21,0.77,1.69,1.06,1.44,2793
District of Columbia,2020-04-20,1.17,0.73,1.6400000000000001,1.03,1.41,2927
District of Columbia,2020-04-21,1.1500000000000001,0.72,1.6300000000000001,1.02,1.4000000000000001,3098
Florida,2020-03-01,,,,,,2
Florida,2020-03-02,,,,,,2
Florida,2020-03-03,4.0,1.58,8.290000000000001,2.83,5.57,3
Florida,2020-03-04,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,3
Florida,2020-03-05,3.98,1.7,7.3,2.98,5.32,4
Florida,2020-03-06,3.6,1.6,6.4,2.74,4.75,7
Florida,2020-03-07,3.63,1.69,6.2,2.8000000000000003,4.69,12
Florida,2020-03-08,3.3000000000000003,1.53,5.54,2.58,4.26,13
Florida,2020-03-09,3.48,1.74,5.6000000000000005,2.74,4.3500000000000005,14
Florida,2020-03-10,3.46,1.82,5.36,2.85,4.33,23
Florida,2020-03-11,3.47,1.9000000000000001,5.11,2.91,4.25,26
Florida,2020-03-12,3.33,1.95,4.82,2.81,4.0,46
Florida,2020-03-13,3.23,1.98,4.55,2.74,3.8000000000000003,70
Florida,2020-03-14,3.27,2.16,4.46,2.87,3.8200000000000003,70
Florida,2020-03-15,3.42,2.43,4.45,3.04,3.87,109
Florida,2020-03-16,3.47,2.62,4.37,3.15,3.87,141
Florida,2020-03-17,3.41,2.67,4.18,3.13,3.75,210
Florida,2020-03-18,3.3000000000000003,2.65,3.96,3.0700000000000003,3.61,326
Florida,2020-03-19,3.12,2.56,3.72,2.92,3.4,434
Florida,2020-03-20,2.91,2.4,3.44,2.73,3.16,564
Florida,2020-03-21,2.69,2.22,3.17,2.5100000000000002,2.9,764
Florida,2020-03-22,2.6,2.17,3.0500000000000003,2.43,2.79,1000
Florida,2020-03-23,2.56,2.17,2.99,2.43,2.77,1222
Florida,2020-03-24,2.62,2.2600000000000002,3.02,2.48,2.79,1467
Florida,2020-03-25,2.66,2.33,3.0300000000000002,2.5500000000000003,2.84,1965
Florida,2020-03-26,2.62,2.3000000000000003,2.94,2.52,2.79,2477
Florida,2020-03-27,2.42,2.13,2.73,2.32,2.57,3198
Florida,2020-03-28,2.21,1.94,2.5100000000000002,2.12,2.36,4038
Florida,2020-03-29,1.93,1.68,2.23,1.85,2.08,4942
Florida,2020-03-30,1.78,1.53,2.06,1.69,1.9100000000000001,5694
Florida,2020-03-31,1.67,1.43,1.95,1.57,1.78,6741
Florida,2020-04-01,1.61,1.36,1.86,1.53,1.74,7765
Florida,2020-04-02,1.44,1.19,1.68,1.37,1.58,9000
Florida,2020-04-03,1.33,1.1,1.59,1.24,1.44,10260
Florida,2020-04-04,1.1500000000000001,0.92,1.41,1.06,1.26,11537
Florida,2020-04-05,1.0,0.77,1.26,0.91,1.11,12342
Florida,2020-04-06,0.93,0.68,1.17,0.86,1.07,13621
Florida,2020-04-07,0.92,0.6900000000000001,1.19,0.85,1.06,14739
Florida,2020-04-08,0.93,0.6900000000000001,1.19,0.85,1.06,15690
Florida,2020-04-09,0.9500000000000001,0.71,1.21,0.87,1.08,16819
Florida,2020-04-10,0.91,0.67,1.17,0.8300000000000001,1.04,17960
Florida,2020-04-11,0.8200000000000001,0.58,1.09,0.73,0.9400000000000001,18978
Florida,2020-04-12,0.78,0.52,1.03,0.68,0.89,19855
Florida,2020-04-13,0.6900000000000001,0.44,0.96,0.62,0.84,21011
Florida,2020-04-14,0.8200000000000001,0.5700000000000001,1.1,0.73,0.9500000000000001,21620
Florida,2020-04-15,0.9,0.65,1.18,0.8200000000000001,1.04,22526
Florida,2020-04-16,1.01,0.76,1.29,0.92,1.1400000000000001,23332
Florida,2020-04-17,0.96,0.72,1.25,0.88,1.1,24745
Florida,2020-04-18,0.9400000000000001,0.6900000000000001,1.22,0.86,1.08,25484
Florida,2020-04-19,0.8200000000000001,0.56,1.09,0.73,0.9500000000000001,26306
Florida,2020-04-20,0.78,0.52,1.06,0.68,0.9,27050
Florida,2020-04-21,0.67,0.42,0.97,0.59,0.8200000000000001,27861
Georgia,2020-03-02,,,,,,2
Georgia,2020-03-03,,,,,,2
Georgia,2020-03-04,4.0,1.58,8.290000000000001,2.83,5.57,2
Georgia,2020-03-05,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,2
Georgia,2020-03-06,3.98,1.7,7.3,2.98,5.32,3
Georgia,2020-03-07,3.96,1.82,6.86,3.08,5.2,7
Georgia,2020-03-08,3.79,1.82,6.2700000000000005,2.99,4.86,11
Georgia,2020-03-09,3.5700000000000003,1.77,5.72,2.88,4.54,17
Georgia,2020-03-10,3.17,1.55,5.04,2.54,4.0,22
Georgia,2020-03-11,3.2,1.6600000000000001,4.94,2.62,3.99,31
Georgia,2020-03-12,3.25,1.79,4.83,2.65,3.91,31
Georgia,2020-03-13,3.27,1.95,4.72,2.79,3.94,41
Georgia,2020-03-14,3.16,1.94,4.42,2.74,3.77,65
Georgia,2020-03-15,3.13,2.04,4.2700000000000005,2.73,3.65,97
Georgia,2020-03-16,3.1,2.11,4.1,2.73,3.5500000000000003,118
Georgia,2020-03-17,3.38,2.5300000000000002,4.29,3.04,3.7600000000000002,142
Georgia,2020-03-18,3.34,2.61,4.14,3.08,3.71,193
Georgia,2020-03-19,3.1,2.44,3.7800000000000002,2.85,3.4,282
Georgia,2020-03-20,2.85,2.25,3.45,2.66,3.16,482
Georgia,2020-03-21,2.72,2.2,3.3000000000000003,2.52,2.97,552
Georgia,2020-03-22,2.63,2.14,3.15,2.47,2.89,620
Georgia,2020-03-23,2.56,2.09,3.02,2.41,2.8000000000000003,800
Georgia,2020-03-24,2.61,2.2,3.0700000000000003,2.47,2.83,1097
Georgia,2020-03-25,2.48,2.09,2.89,2.34,2.67,1387
Georgia,2020-03-26,2.2,1.84,2.6,2.06,2.37,1643
Georgia,2020-03-27,1.8900000000000001,1.54,2.27,1.76,2.06,2198
Georgia,2020-03-28,1.92,1.58,2.29,1.78,2.07,2447
Georgia,2020-03-29,1.97,1.6300000000000001,2.31,1.84,2.12,2683
Georgia,2020-03-30,2.09,1.78,2.43,1.99,2.2600000000000002,3032
Georgia,2020-03-31,1.99,1.69,2.31,1.8900000000000001,2.15,4117
Georgia,2020-04-01,1.75,1.47,2.07,1.6500000000000001,1.9000000000000001,4748
Georgia,2020-04-02,1.34,1.06,1.6500000000000001,1.22,1.46,5444
Georgia,2020-04-03,1.07,0.79,1.3900000000000001,0.98,1.23,5967
Georgia,2020-04-04,1.16,0.87,1.47,1.06,1.31,6383
Georgia,2020-04-05,1.55,1.27,1.86,1.44,1.68,6742
Georgia,2020-04-06,1.78,1.5,2.06,1.67,1.9000000000000001,7558
Georgia,2020-04-07,1.82,1.55,2.08,1.73,1.95,9156
Georgia,2020-04-08,1.47,1.22,1.74,1.3900000000000001,1.61,10204
Georgia,2020-04-09,0.86,0.62,1.1500000000000001,0.78,1.0,10885
Georgia,2020-04-10,0.45,0.18,0.72,0.37,0.6,11859
Georgia,2020-04-11,0.15,0.0,0.41000000000000003,0.08,0.27,12261
Georgia,2020-04-12,0.31,0.07,0.62,0.23,0.47000000000000003,12103
Georgia,2020-04-13,0.88,0.5700000000000001,1.18,0.79,1.05,13125
Georgia,2020-04-14,1.33,1.04,1.6300000000000001,1.25,1.5,13913
Georgia,2020-04-15,1.47,1.2,1.77,1.3900000000000001,1.6300000000000001,14583
Georgia,2020-04-16,1.4000000000000001,1.1300000000000001,1.68,1.31,1.54,15644
Georgia,2020-04-17,1.04,0.78,1.33,0.96,1.19,16658
Georgia,2020-04-18,0.87,0.61,1.17,0.77,1.0,17014
Georgia,2020-04-19,0.84,0.5700000000000001,1.1400000000000001,0.76,1.0,17619
Georgia,2020-04-20,0.8300000000000001,0.55,1.12,0.74,0.98,18447
Georgia,2020-04-21,0.91,0.64,1.22,0.8200000000000001,1.06,19189
Hawaii,2020-03-06,,,,,,1
Hawaii,2020-03-07,,,,,,1
Hawaii,2020-03-08,,,,,,2
Hawaii,2020-03-09,,,,,,2
Hawaii,2020-03-10,,,,,,2
Hawaii,2020-03-11,,,,,,2
Hawaii,2020-03-12,,,,,,2
Hawaii,2020-03-13,4.0,1.58,8.290000000000001,2.83,5.57,2
Hawaii,2020-03-14,4.25,1.81,8.120000000000001,3.18,5.8100000000000005,4
Hawaii,2020-03-15,3.7600000000000002,1.6,6.72,2.89,5.04,7
Hawaii,2020-03-16,3.7800000000000002,1.7,6.43,2.94,4.93,10
Hawaii,2020-03-17,3.65,1.77,6.04,2.87,4.66,14
Hawaii,2020-03-18,3.69,1.86,5.7700000000000005,2.99,4.63,16
Hawaii,2020-03-19,3.38,1.77,5.22,2.75,4.19,26
Hawaii,2020-03-20,3.2600000000000002,1.8,4.94,2.63,3.93,37
Hawaii,2020-03-21,3.1,1.76,4.61,2.58,3.7600000000000002,48
Hawaii,2020-03-22,2.84,1.61,4.2,2.36,3.43,56
Hawaii,2020-03-23,2.56,1.4000000000000001,3.79,2.14,3.13,77
Hawaii,2020-03-24,2.36,1.24,3.49,1.94,2.87,90
Hawaii,2020-03-25,2.2600000000000002,1.23,3.39,1.87,2.7600000000000002,95
Hawaii,2020-03-26,2.23,1.22,3.29,1.82,2.67,106
Hawaii,2020-03-27,2.23,1.25,3.23,1.8900000000000001,2.71,120
Hawaii,2020-03-28,2.21,1.27,3.16,1.87,2.65,151
Hawaii,2020-03-29,2.17,1.27,3.0700000000000003,1.82,2.56,175
Hawaii,2020-03-30,2.08,1.23,2.95,1.77,2.48,204
Hawaii,2020-03-31,1.96,1.12,2.77,1.6600000000000001,2.34,224
Hawaii,2020-04-01,1.86,1.08,2.68,1.58,2.24,258
Hawaii,2020-04-02,1.77,1.03,2.59,1.5,2.14,283
Hawaii,2020-04-03,1.6400000000000001,0.9,2.42,1.3900000000000001,2.02,317
Hawaii,2020-04-04,1.53,0.8,2.3000000000000003,1.28,1.9000000000000001,349
Hawaii,2020-04-05,1.3800000000000001,0.66,2.15,1.1,1.71,369
Hawaii,2020-04-06,1.29,0.56,2.05,1.0,1.61,385
Hawaii,2020-04-07,1.2,0.44,1.93,0.9500000000000001,1.57,408
Hawaii,2020-04-08,1.1500000000000001,0.4,1.9000000000000001,0.88,1.5,433
Hawaii,2020-04-09,1.11,0.35000000000000003,1.86,0.85,1.48,440
Hawaii,2020-04-10,1.07,0.32,1.84,0.77,1.4000000000000001,463
Hawaii,2020-04-11,1.0,0.23,1.74,0.72,1.36,484
Hawaii,2020-04-12,0.93,0.19,1.69,0.67,1.32,497
Hawaii,2020-04-13,0.9,0.13,1.62,0.63,1.29,502
Hawaii,2020-04-14,0.86,0.08,1.56,0.55,1.21,511
Hawaii,2020-04-15,0.87,0.1,1.6,0.54,1.21,524
Hawaii,2020-04-16,0.91,0.11,1.6500000000000001,0.62,1.31,535
Hawaii,2020-04-17,0.91,0.1,1.6500000000000001,0.58,1.27,547
Hawaii,2020-04-18,0.87,0.11,1.6500000000000001,0.52,1.21,568
Hawaii,2020-04-19,0.78,0.04,1.52,0.49,1.18,574
Hawaii,2020-04-20,0.68,0.03,1.46,0.37,1.04,578
Hawaii,2020-04-21,0.61,0.01,1.42,0.29,0.9500000000000001,580
Idaho,2020-03-13,4.0,1.58,8.290000000000001,2.83,5.57,1
Idaho,2020-03-14,3.56,1.52,6.72,2.62,4.78,5
Idaho,2020-03-15,3.2800000000000002,1.44,5.98,2.52,4.42,5
Idaho,2020-03-16,3.35,1.53,5.8500000000000005,2.58,4.39,5
Idaho,2020-03-17,3.31,1.53,5.5200000000000005,2.5300000000000002,4.2,9
Idaho,2020-03-18,3.2,1.55,5.21,2.52,4.05,11
Idaho,2020-03-19,3.23,1.6600000000000001,5.07,2.58,4.0,23
Idaho,2020-03-20,3.0100000000000002,1.56,4.64,2.42,3.7,31
Idaho,2020-03-21,2.82,1.5,4.33,2.25,3.42,42
Idaho,2020-03-22,2.86,1.6,4.25,2.39,3.49,47
Idaho,2020-03-23,3.13,1.95,4.41,2.71,3.73,50
Idaho,2020-03-24,3.27,2.17,4.36,2.91,3.8200000000000003,73
Idaho,2020-03-25,3.14,2.17,4.1,2.81,3.61,123
Idaho,2020-03-26,2.87,2.04,3.77,2.56,3.27,189
Idaho,2020-03-27,2.68,1.92,3.49,2.42,3.0700000000000003,231
Idaho,2020-03-28,2.56,1.86,3.3000000000000003,2.2800000000000002,2.87,261
Idaho,2020-03-29,2.5300000000000002,1.8800000000000001,3.21,2.3000000000000003,2.85,310
Idaho,2020-03-30,2.64,2.02,3.24,2.45,2.96,415
Idaho,2020-03-31,2.61,2.05,3.17,2.4,2.86,526
Idaho,2020-04-01,2.39,1.8800000000000001,2.92,2.22,2.65,669
Idaho,2020-04-02,2.0100000000000002,1.54,2.5300000000000002,1.85,2.2600000000000002,891
Idaho,2020-04-03,1.57,1.1,2.07,1.41,1.81,1013
Idaho,2020-04-04,1.18,0.72,1.7,0.99,1.3900000000000001,1077
Idaho,2020-04-05,0.84,0.35000000000000003,1.35,0.64,1.05,1101
Idaho,2020-04-06,0.66,0.17,1.18,0.49,0.92,1170
Idaho,2020-04-07,0.66,0.15,1.19,0.49,0.9400000000000001,1210
Idaho,2020-04-08,0.7000000000000001,0.16,1.24,0.49,0.9500000000000001,1232
Idaho,2020-04-09,0.7000000000000001,0.15,1.25,0.47000000000000003,0.9400000000000001,1353
Idaho,2020-04-10,0.62,0.1,1.18,0.43,0.91,1397
Idaho,2020-04-11,0.46,0.0,0.98,0.29,0.75,1407
Idaho,2020-04-12,0.34,0.0,0.93,0.19,0.62,1426
Idaho,2020-04-13,0.24,0.0,0.86,0.14,0.53,1453
Idaho,2020-04-14,0.3,0.01,0.9500000000000001,0.16,0.58,1464
Idaho,2020-04-15,0.38,0.02,1.05,0.23,0.7000000000000001,1507
Idaho,2020-04-16,0.41000000000000003,0.01,1.06,0.23,0.71,1528
Idaho,2020-04-17,0.45,0.03,1.1300000000000001,0.24,0.74,1566
Idaho,2020-04-18,0.5,0.03,1.17,0.28,0.8,1577
Idaho,2020-04-19,0.55,0.01,1.18,0.33,0.87,1581
Idaho,2020-04-20,0.66,0.05,1.3,0.42,0.99,1638
Idaho,2020-04-21,0.6900000000000001,0.09,1.37,0.45,1.03,1659
Illinois,2020-01-24,,,,,,1
Illinois,2020-01-25,,,,,,1
Illinois,2020-01-26,,,,,,1
Illinois,2020-01-27,,,,,,1
Illinois,2020-01-28,,,,,,1
Illinois,2020-01-29,,,,,,1
Illinois,2020-01-30,,,,,,2
Illinois,2020-01-31,,,,,,2
Illinois,2020-02-01,,,,,,2
Illinois,2020-02-02,,,,,,2
Illinois,2020-02-03,,,,,,2
Illinois,2020-02-04,,,,,,2
Illinois,2020-02-05,,,,,,2
Illinois,2020-02-06,,,,,,2
Illinois,2020-02-07,,,,,,2
Illinois,2020-02-08,,,,,,2
Illinois,2020-02-09,,,,,,2
Illinois,2020-02-10,,,,,,2
Illinois,2020-02-11,,,,,,2
Illinois,2020-02-12,,,,,,2
Illinois,2020-02-13,,,,,,2
Illinois,2020-02-14,,,,,,2
Illinois,2020-02-15,,,,,,2
Illinois,2020-02-16,,,,,,2
Illinois,2020-02-17,,,,,,2
Illinois,2020-02-18,,,,,,2
Illinois,2020-02-19,,,,,,2
Illinois,2020-02-20,,,,,,2
Illinois,2020-02-21,,,,,,2
Illinois,2020-02-22,,,,,,2
Illinois,2020-02-23,,,,,,2
Illinois,2020-02-24,,,,,,2
Illinois,2020-02-25,,,,,,2
Illinois,2020-02-26,,,,,,2
Illinois,2020-02-27,,,,,,2
Illinois,2020-02-28,,,,,,2
Illinois,2020-02-29,,,,,,3
Illinois,2020-03-01,,,,,,3
Illinois,2020-03-02,,,,,,4
Illinois,2020-03-03,,,,,,4
Illinois,2020-03-04,,,,,,4
Illinois,2020-03-05,4.0,1.58,8.290000000000001,2.83,5.57,5
Illinois,2020-03-06,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,6
Illinois,2020-03-07,3.98,1.7,7.3,2.98,5.32,6
Illinois,2020-03-08,3.96,1.82,6.86,3.08,5.2,7
Illinois,2020-03-09,3.79,1.82,6.2700000000000005,2.99,4.86,11
Illinois,2020-03-10,3.8000000000000003,1.94,5.97,3.0700000000000003,4.76,19
Illinois,2020-03-11,3.63,1.95,5.51,3.0100000000000002,4.5,25
Illinois,2020-03-12,3.54,2.0100000000000002,5.18,2.97,4.29,32
Illinois,2020-03-13,3.34,2.0,4.8100000000000005,2.8000000000000003,3.96,46
Illinois,2020-03-14,3.3000000000000003,2.09,4.6000000000000005,2.86,3.9,66
Illinois,2020-03-15,3.5300000000000002,2.46,4.68,3.1,4.01,94
Illinois,2020-03-16,3.77,2.83,4.72,3.43,4.21,104
Illinois,2020-03-17,3.79,3.0100000000000002,4.6000000000000005,3.5300000000000002,4.19,159
Illinois,2020-03-18,3.62,2.97,4.32,3.4,3.96,286
Illinois,2020-03-19,3.44,2.87,4.03,3.24,3.72,420
Illinois,2020-03-20,3.14,2.63,3.65,2.95,3.37,583
Illinois,2020-03-21,2.8000000000000003,2.36,3.29,2.63,3.0100000000000002,751
Illinois,2020-03-22,2.5300000000000002,2.12,2.98,2.4,2.7600000000000002,1047
Illinois,2020-03-23,2.49,2.11,2.92,2.34,2.67,1285
Illinois,2020-03-24,2.41,2.05,2.81,2.27,2.58,1535
Illinois,2020-03-25,2.34,1.99,2.7,2.19,2.48,1875
Illinois,2020-03-26,2.39,2.08,2.75,2.29,2.57,2538
Illinois,2020-03-27,2.2,1.9000000000000001,2.5300000000000002,2.09,2.35,3029
Illinois,2020-03-28,2.08,1.78,2.38,1.98,2.23,3547
Illinois,2020-03-29,1.93,1.6600000000000001,2.24,1.84,2.08,4613
Illinois,2020-03-30,1.69,1.42,1.98,1.59,1.82,5070
Illinois,2020-03-31,1.6500000000000001,1.3900000000000001,1.94,1.57,1.8,5994
Illinois,2020-04-01,1.69,1.43,1.96,1.6,1.82,6980
Illinois,2020-04-02,1.57,1.32,1.84,1.49,1.71,7695
Illinois,2020-04-03,1.55,1.31,1.82,1.46,1.67,8904
Illinois,2020-04-04,1.41,1.18,1.68,1.34,1.55,10357
Illinois,2020-04-05,1.35,1.11,1.6,1.25,1.45,11276
Illinois,2020-04-06,1.34,1.1,1.58,1.26,1.46,12262
Illinois,2020-04-07,1.33,1.1,1.58,1.25,1.45,13549
Illinois,2020-04-08,1.3,1.07,1.54,1.23,1.43,15078
Illinois,2020-04-09,1.35,1.1300000000000001,1.59,1.27,1.46,16422
Illinois,2020-04-10,1.23,1.02,1.48,1.16,1.35,17887
Illinois,2020-04-11,1.07,0.86,1.32,1.0,1.19,19180
Illinois,2020-04-12,0.96,0.74,1.2,0.88,1.07,20852
Illinois,2020-04-13,0.87,0.65,1.11,0.79,0.98,22025
Illinois,2020-04-14,0.9400000000000001,0.72,1.19,0.85,1.04,23247
Illinois,2020-04-15,1.06,0.8300000000000001,1.29,0.97,1.16,24593
Illinois,2020-04-16,1.09,0.87,1.33,1.01,1.2,25734
Illinois,2020-04-17,1.12,0.91,1.37,1.05,1.24,27575
Illinois,2020-04-18,1.08,0.86,1.32,1.0,1.19,29160
Illinois,2020-04-19,0.98,0.76,1.22,0.9,1.09,30357
Illinois,2020-04-20,0.9500000000000001,0.73,1.19,0.87,1.06,31508
Illinois,2020-04-21,0.88,0.65,1.11,0.8,0.99,33059
Indiana,2020-03-06,4.0,1.58,8.290000000000001,2.83,5.57,1
Indiana,2020-03-07,3.75,1.54,7.3100000000000005,2.8000000000000003,5.19,1
Indiana,2020-03-08,3.98,1.7,7.3,2.98,5.32,2
Indiana,2020-03-09,3.6,1.6,6.4,2.74,4.75,4
Indiana,2020-03-10,3.35,1.51,5.8500000000000005,2.6,4.42,6
Indiana,2020-03-11,3.16,1.43,5.46,2.48,4.17,11
Indiana,2020-03-12,3.0100000000000002,1.34,5.14,2.34,3.93,12
Indiana,2020-03-13,2.88,1.29,4.92,2.18,3.69,12
Indiana,2020-03-14,2.95,1.36,4.93,2.33,3.8200000000000003,15
Indiana,2020-03-15,2.96,1.36,4.79,2.33,3.7600000000000002,19
Indiana,2020-03-16,3.0700000000000003,1.52,4.82,2.43,3.8000000000000003,24
Indiana,2020-03-17,3.2,1.73,4.84,2.63,3.92,30
Indiana,2020-03-18,3.38,1.99,4.84,2.86,4.04,39
Indiana,2020-03-19,3.58,2.34,4.87,3.08,4.12,56
Indiana,2020-03-20,3.66,2.59,4.7700000000000005,3.27,4.17,79
Indiana,2020-03-21,3.6,2.68,4.54,3.29,4.0600000000000005,126
Indiana,2020-03-22,3.39,2.6,4.2,3.11,3.77,201
Indiana,2020-03-23,3.2600000000000002,2.58,3.98,3.0300000000000002,3.61,259
Indiana,2020-03-24,3.29,2.68,3.9,3.04,3.54,366
Indiana,2020-03-25,3.18,2.66,3.74,2.96,3.4,479
Indiana,2020-03-26,3.0,2.5300000000000002,3.49,2.85,3.25,656
Indiana,2020-03-27,2.74,2.32,3.2,2.58,2.94,982
Indiana,2020-03-28,2.46,2.08,2.9,2.33,2.67,1232
Indiana,2020-03-29,2.22,1.86,2.64,2.09,2.41,1514
Indiana,2020-03-30,2.06,1.69,2.43,1.94,2.25,1788
Indiana,2020-03-31,1.8900000000000001,1.54,2.2600000000000002,1.77,2.07,2159
Indiana,2020-04-01,1.83,1.5,2.2,1.72,2.0100000000000002,2565
Indiana,2020-04-02,1.71,1.3900000000000001,2.07,1.59,1.87,3039
Indiana,2020-04-03,1.62,1.28,1.94,1.52,1.8,3437
Indiana,2020-04-04,1.52,1.2,1.85,1.41,1.68,3953
Indiana,2020-04-05,1.4000000000000001,1.08,1.72,1.3,1.57,4411
Indiana,2020-04-06,1.26,0.9500000000000001,1.59,1.12,1.3800000000000001,4956
Indiana,2020-04-07,1.18,0.87,1.51,1.05,1.31,5507
Indiana,2020-04-08,1.09,0.79,1.43,0.96,1.22,5943
Indiana,2020-04-09,1.06,0.75,1.3900000000000001,0.97,1.24,6351
Indiana,2020-04-10,0.98,0.67,1.31,0.88,1.1500000000000001,6907
Indiana,2020-04-11,0.87,0.56,1.21,0.77,1.04,7435
